Time (us),Value
3.013961396139614e-05,-2.2007059912083772e-05
3.0153015301530155e-05,-2.2023266466942362e-05
3.0166416641664168e-05,-2.2039547517917835e-05
3.017981798179818e-05,-2.205590269345206e-05
3.0193219321932195e-05,-2.2072331618295468e-05
3.0206620662066208e-05,-2.2088833913534034e-05
3.022002200220022e-05,-2.2105409196616267e-05
3.0233423342334234e-05,-2.2122057081380176e-05
3.0246824682468248e-05,-2.213877717808026e-05
3.026022602260226e-05,-2.215556909341448e-05
3.0273627362736274e-05,-2.217243243055125e-05
3.0287028702870287e-05,-2.2189366789156404e-05
3.03004300430043e-05,-2.220637176542019e-05
3.0313831383138314e-05,-2.222344695208423e-05
3.0327232723272327e-05,-2.224059193846853e-05
3.034063406340634e-05,-2.225780631049843e-05
3.0354035403540354e-05,-2.22750896507316e-05
3.0367436743674367e-05,-2.2292441538385016e-05
3.038083808380838e-05,-2.2309861549361945e-05
3.0394239423942393e-05,-2.2327349256278918e-05
3.0407640764076407e-05,-2.2344904228492712e-05
3.0421042104210423e-05,-2.236252603212734e-05
3.0434443444344437e-05,-2.2380214230100997e-05
3.044784478447845e-05,-2.239796838215309e-05
3.0461246124612463e-05,-2.241578804487119e-05
3.0474647464746476e-05,-2.2433672771718008e-05
3.048804880488049e-05,-2.2451622113058384e-05
3.0501450145014503e-05,-2.2469635616186266e-05
3.0514851485148516e-05,-2.248771282535169e-05
3.052825282528253e-05,-2.2505853281787755e-05
3.054165416541654e-05,-2.2524056523737615e-05
3.0555055505550556e-05,-2.254232208648145e-05
3.056845684568457e-05,-2.2560649502363436e-05
3.058185818581858e-05,-2.2579038300818756e-05
3.0595259525952596e-05,-2.259748800840054e-05
3.060866086608661e-05,-2.2615998148806883e-05
3.062206220622062e-05,-2.2634568242907796e-05
3.0635463546354635e-05,-2.2653197808772205e-05
3.064886488648865e-05,-2.267188636169492e-05
3.066226622662266e-05,-2.269063341422362e-05
3.0675667566756675e-05,-2.2709438476185826e-05
3.068906890689069e-05,-2.27283010547159e-05
3.07024702470247e-05,-2.2747220654282e-05
3.0715871587158715e-05,-2.2766196776713076e-05
3.072927292729273e-05,-2.2785228921225847e-05
3.074267426742674e-05,-2.280431658445178e-05
3.0756075607560755e-05,-2.2823459260464068e-05
3.076947694769477e-05,-2.2842656440804613e-05
3.078287828782878e-05,-2.2861907614511007e-05
3.0796279627962795e-05,-2.288121226814351e-05
3.080968096809681e-05,-2.290056988581202e-05
3.082308230823082e-05,-2.2919979949203085e-05
3.0836483648364834e-05,-2.2939441937606842e-05
3.084988498849885e-05,-2.2958955327944023e-05
3.086328632863286e-05,-2.297851959479293e-05
3.087668766876688e-05,-2.2998134210416424e-05
3.0890089008900894e-05,-2.301779864478886e-05
3.090349034903491e-05,-2.303751236562313e-05
3.091689168916892e-05,-2.305727483839762e-05
3.0930293029302934e-05,-2.3077085526383162e-05
3.094369436943695e-05,-2.3096943890670055e-05
3.095709570957096e-05,-2.3116849390195017e-05
3.0970497049704974e-05,-2.3136801481768177e-05
3.098389838983899e-05,-2.3156799620100053e-05
3.0997299729973e-05,-2.3176843257828537e-05
3.1010701070107013e-05,-2.3196931845545862e-05
3.102410241024103e-05,-2.3217064831825595e-05
3.103750375037504e-05,-2.3237241663249607e-05
3.105090509050905e-05,-2.3257461784435063e-05
3.1064306430643066e-05,-2.32777246380614e-05
3.107770777077708e-05,-2.329802966489729e-05
3.109110911091109e-05,-2.331837630382765e-05
3.1104510451045106e-05,-2.3338763991880602e-05
3.111791179117912e-05,-2.335919216425445e-05
3.113131313131313e-05,-2.3379660254344675e-05
3.1144714471447146e-05,-2.3400167693770904e-05
3.115811581158116e-05,-2.3420713912403897e-05
3.117151715171517e-05,-2.344129833839252e-05
3.1184918491849186e-05,-2.3461920398190725e-05
3.11983198319832e-05,-2.348257951658454e-05
3.121172117211721e-05,-2.3503275116719044e-05
3.1225122512251225e-05,-2.352400662012534e-05
3.123852385238524e-05,-2.354477344674754e-05
3.125192519251925e-05,-2.356557501496975e-05
3.1265326532653265e-05,-2.3586410741643047e-05
3.127872787278728e-05,-2.360728004211245e-05
3.129212921292129e-05,-2.362818233024392e-05
3.1305530553055305e-05,-2.3649117018451312e-05
3.131893189318932e-05,-2.3670083517723382e-05
3.133233323332333e-05,-2.369108123765076e-05
3.1345734573457345e-05,-2.371210958645291e-05
3.135913591359136e-05,-2.373316797100514e-05
3.137253725372537e-05,-2.375425579686557e-05
3.1385938593859385e-05,-2.3775372468302093e-05
3.13993399339934e-05,-2.379651738831939e-05
3.141274127412741e-05,-2.3817689958685883e-05
3.1426142614261424e-05,-2.3838889579960728e-05
3.143954395439544e-05,-2.386011565152079e-05
3.145294529452945e-05,-2.388136757158762e-05
3.1466346634663464e-05,-2.3902644737254446e-05
3.147974797479748e-05,-2.3923946544513147e-05
3.149314931493149e-05,-2.3945272388281227e-05
3.150655065506551e-05,-2.3966621662428814e-05
3.1519951995199524e-05,-2.3987993759805598e-05
3.153335333533354e-05,-2.4009388072267863e-05
3.154675467546755e-05,-2.403080399070544e-05
3.1560156015601564e-05,-2.405224090506869e-05
3.157355735573558e-05,-2.407369820439548e-05
3.158695869586959e-05,-2.4095175276838178e-05
3.1600360036003603e-05,-2.4116671509690607e-05
3.161376137613762e-05,-2.4138186289415058e-05
3.162716271627163e-05,-2.415971900166924e-05
3.164056405640564e-05,-2.4181269031333284e-05
3.1653965396539656e-05,-2.4202835762536702e-05
3.166736673667367e-05,-2.422441857868538e-05
3.168076807680768e-05,-2.4246016862488556e-05
3.1694169416941696e-05,-2.4267629995985802e-05
3.170757075707571e-05,-2.4289257360573994e-05
3.172097209720972e-05,-2.4310898337034314e-05
3.1734373437343736e-05,-2.4332552305559194e-05
3.174777477747775e-05,-2.4354218645779332e-05
3.176117611761176e-05,-2.4375896736790654e-05
3.1774577457745776e-05,-2.4397585957181302e-05
3.178797879787979e-05,-2.4419285685058595e-05
3.18013801380138e-05,-2.4440995298076042e-05
3.1814781478147816e-05,-2.446271417346029e-05
3.182818281828183e-05,-2.4484441688038125e-05
3.184158415841584e-05,-2.4506177218263436e-05
3.1854985498549855e-05,-2.4527920140244218e-05
3.186838683868387e-05,-2.4549669829769523e-05
3.188178817881788e-05,-2.4571425662336463e-05
3.1895189518951895e-05,-2.459318701317718e-05
3.190859085908591e-05,-2.4614953257285833e-05
3.192199219921992e-05,-2.463672376944556e-05
3.1935393539353935e-05,-2.4658497924255477e-05
3.194879487948795e-05,-2.4680275096157663e-05
3.196219621962196e-05,-2.4702054659464114e-05
3.1975597559755975e-05,-2.4723835988383743e-05
3.198899889988999e-05,-2.4745618457049358e-05
3.2002400240024e-05,-2.4767401439544633e-05
3.2015801580158014e-05,-2.4789184309931103e-05
3.202920292029203e-05,-2.4810966442275127e-05
3.204260426042604e-05,-2.4832747210674887e-05
3.2056005600560054e-05,-2.485452598928734e-05
3.206940694069407e-05,-2.4876302152355226e-05
3.208280828082808e-05,-2.4898075074234045e-05
3.2096209620962094e-05,-2.4919844129419013e-05
3.210961096109611e-05,-2.494160869257207e-05
3.212301230123012e-05,-2.4963368138548852e-05
3.213641364136414e-05,-2.4985121842425664e-05
3.2149814981498154e-05,-2.500686917952644e-05
3.216321632163217e-05,-2.5028609525449775e-05
3.217661766176618e-05,-2.5050342256095873e-05
3.2190019001900193e-05,-2.5072066747693527e-05
3.220342034203421e-05,-2.5093782376827107e-05
3.221682168216822e-05,-2.5115488520463522e-05
3.223022302230223e-05,-2.5137184555979226e-05
3.2243624362436247e-05,-2.515886986118719e-05
3.225702570257026e-05,-2.518054381436386e-05
3.227042704270427e-05,-2.520220579427618e-05
3.2283828382838286e-05,-2.5223855180208524e-05
3.22972297229723e-05,-2.5245491351989708e-05
3.231063106310631e-05,-2.5267113690019964e-05
3.2324032403240326e-05,-2.5288721575297918e-05
3.233743374337434e-05,-2.5310314389447564e-05
3.235083508350835e-05,-2.5331891514745245e-05
3.2364236423642366e-05,-2.5353452334146657e-05
3.237763776377638e-05,-2.5374996231313784e-05
3.239103910391039e-05,-2.5396522590641922e-05
3.2404440444044406e-05,-2.541803079728663e-05
3.241784178417842e-05,-2.5439520237190727e-05
3.243124312431243e-05,-2.5460990297111265e-05
3.2444644464446445e-05,-2.5482440364646506e-05
3.245804580458046e-05,-2.5503869828262907e-05
3.247144714471447e-05,-2.5525278077322098e-05
3.2484848484848485e-05,-2.554666450210787e-05
3.24982498249825e-05,-2.5568028493853134e-05
3.251165116511651e-05,-2.5589369444766922e-05
3.2525052505250525e-05,-2.5610686748061363e-05
3.253845384538454e-05,-2.563197979797866e-05
3.255185518551855e-05,-2.5653247989818066e-05
3.2565256525652565e-05,-2.5674490719962866e-05
3.257865786578658e-05,-2.569570738590736e-05
3.259205920592059e-05,-2.5716897386283856e-05
3.2605460546054604e-05,-2.5738060120889614e-05
3.261886188618862e-05,-2.5759194990713858e-05
3.263226322632263e-05,-2.5780301397964753e-05
3.2645664566456644e-05,-2.5801378746096364e-05
3.265906590659066e-05,-2.582242643983567e-05
3.267246724672467e-05,-2.5843443885209503e-05
3.2685868586858684e-05,-2.586443048957156e-05
3.26992699269927e-05,-2.5885385661629375e-05
3.271267126712671e-05,-2.590630881147129e-05
3.2726072607260724e-05,-2.592719935059345e-05
3.273947394739474e-05,-2.5948056691926764e-05
3.275287528752876e-05,-2.5968880249863908e-05
3.276627662766277e-05,-2.5989669440286274e-05
3.2779677967796784e-05,-2.601042368059098e-05
3.27930793079308e-05,-2.6031142389717847e-05
3.280648064806481e-05,-2.6051824988176357e-05
3.281988198819882e-05,-2.6072470898072655e-05
3.2833283328332837e-05,-2.6093079543136518e-05
3.284668466846685e-05,-2.611365034874834e-05
3.286008600860086e-05,-2.6134182741966105e-05
3.2873487348734876e-05,-2.6154676151552375e-05
3.288688868886889e-05,-2.617513000800127e-05
3.29002900290029e-05,-2.619554374356544e-05
3.2913691369136916e-05,-2.6215916792283053e-05
3.292709270927093e-05,-2.623624859000477e-05
3.294049404940494e-05,-2.6256538574420732e-05
3.2953895389538956e-05,-2.627678618508753e-05
3.296729672967297e-05,-2.6296990863455193e-05
3.298069806980698e-05,-2.631715205289416e-05
3.2994099409940996e-05,-2.6337269198722282e-05
3.300750075007501e-05,-2.635734174823176e-05
3.302090209020902e-05,-2.6377369150716175e-05
3.3034303430343035e-05,-2.6397350857497425e-05
3.304770477047705e-05,-2.641728632195273e-05
3.306110611061106e-05,-2.6437174999541613e-05
3.3074507450745075e-05,-2.6457016347832865e-05
3.308790879087909e-05,-2.6476809826531536e-05
3.31013101310131e-05,-2.64965548975059e-05
3.3114711471147115e-05,-2.6516251024814465e-05
3.312811281128113e-05,-2.653589767473293e-05
3.314151415141514e-05,-2.6555494315781154e-05
3.3154915491549155e-05,-2.6575040418750173e-05
3.316831683168317e-05,-2.659453545672915e-05
3.318171817181718e-05,-2.6613978905132366e-05
3.3195119511951194e-05,-2.6633370241726187e-05
3.320852085208521e-05,-2.6652708946656075e-05
3.322192219221922e-05,-2.6671994502473526e-05
3.3235323532353234e-05,-2.6691226394163096e-05
3.324872487248725e-05,-2.671040410916934e-05
3.326212621262126e-05,-2.6729527137423814e-05
3.3275527552755274e-05,-2.6748594971372044e-05
3.328892889288929e-05,-2.6767607106000532e-05
3.33023302330233e-05,-2.6786563038863692e-05
3.3315731573157314e-05,-2.6805462270110874e-05
3.332913291329133e-05,-2.682430430251331e-05
3.334253425342534e-05,-2.6843088641491113e-05
3.3355935593559354e-05,-2.6861814795140262e-05
3.336933693369337e-05,-2.6880482274259563e-05
3.338273827382739e-05,-2.6899090592377646e-05
3.33961396139614e-05,-2.691763926577992e-05
3.340954095409541e-05,-2.6936127813535578e-05
3.3422942294229427e-05,-2.6954555757524592e-05
3.343634363436344e-05,-2.6972922622464642e-05
3.344974497449745e-05,-2.6991227935938146e-05
3.3463146314631466e-05,-2.70094712284192e-05
3.347654765476548e-05,-2.7027652033300593e-05
3.348994899489949e-05,-2.7045769886920765e-05
3.3503350335033506e-05,-2.706382432859078e-05
3.351675167516752e-05,-2.7081814900621358e-05
3.353015301530153e-05,-2.7099741148349757e-05
3.3543554355435546e-05,-2.7117602620166866e-05
3.355695569556956e-05,-2.7135398867544117e-05
3.357035703570357e-05,-2.715312944506045e-05
3.3583758375837586e-05,-2.7170793910429353e-05
3.35971597159716e-05,-2.7188391824525816e-05
3.361056105610561e-05,-2.7205922751413278e-05
3.3623962396239625e-05,-2.7223386258370652e-05
3.363736373637364e-05,-2.7240781915919297e-05
3.365076507650765e-05,-2.7258109297849975e-05
3.3664166416641665e-05,-2.7275367981249854e-05
3.367756775677568e-05,-2.729255754652947e-05
3.369096909690969e-05,-2.730967757744972e-05
3.3704370437043705e-05,-2.7326727661148854e-05
3.371777177717772e-05,-2.734370738816942e-05
3.373117311731173e-05,-2.7360616352485274e-05
3.3744574457445745e-05,-2.7377454151528544e-05
3.375797579757976e-05,-2.7394220386216616e-05
3.377137713771377e-05,-2.7410914660979125e-05
3.3784778477847785e-05,-2.742753658378491e-05
3.37981798179818e-05,-2.744408576616901e-05
3.381158115811581e-05,-2.746056182325966e-05
3.3824982498249824e-05,-2.7476964373805224e-05
3.383838383838384e-05,-2.749329304020123e-05
3.385178517851785e-05,-2.750954744851731e-05
3.3865186518651864e-05,-2.7525727228524197e-05
3.387858785878588e-05,-2.7541832013720696e-05
3.389198919891989e-05,-2.7557861441360682e-05
3.3905390539053904e-05,-2.757381515248007e-05
3.391879187918792e-05,-2.7589692791923787e-05
3.393219321932193e-05,-2.760549400837275e-05
3.3945594559455944e-05,-2.7621218454370863e-05
3.395899589958996e-05,-2.7636865786351995e-05
3.397239723972397e-05,-2.7652435664666946e-05
3.398579857985798e-05,-2.7667927753610435e-05
3.3999199919992003e-05,-2.7683341721448077e-05
3.401260126012602e-05,-2.7698677240443377e-05
3.402600260026003e-05,-2.7713933986884676e-05
3.403940394039404e-05,-2.772911164111218e-05
3.4052805280528056e-05,-2.7744209887544902e-05
3.406620662066207e-05,-2.775922841470765e-05
3.407960796079608e-05,-2.7774166915258022e-05
3.4093009300930096e-05,-2.7789025086013363e-05
3.410641064106411e-05,-2.7803802627977764e-05
3.411981198119812e-05,-2.7818499246369035e-05
3.4133213321332136e-05,-2.783311465064568e-05
3.414661466146615e-05,-2.784764855453389e-05
3.416001600160016e-05,-2.7862100676054504e-05
3.4173417341734176e-05,-2.7876470737550013e-05
3.418681868186819e-05,-2.789075846571152e-05
3.42002200220022e-05,-2.7904963591605727e-05
3.4213621362136215e-05,-2.791908585070193e-05
3.422702270227023e-05,-2.793312498289895e-05
3.424042404240424e-05,-2.7947080732552176e-05
3.4253825382538255e-05,-2.7960952848500524e-05
3.426722672267227e-05,-2.7974741084093377e-05
3.428062806280628e-05,-2.798844519721763e-05
3.4294029402940295e-05,-2.800206495032461e-05
3.430743074307431e-05,-2.8015600110457104e-05
3.432083208320832e-05,-2.8029050449276317e-05
3.4334233423342335e-05,-2.8042415743088834e-05
3.434763476347635e-05,-2.8055695772873647e-05
3.436103610361036e-05,-2.8068890324309086e-05
3.4374437443744375e-05,-2.8081999187799843e-05
3.438783878387839e-05,-2.80950221585039e-05
3.44012401240124e-05,-2.8107959036359574e-05
3.4414641464146414e-05,-2.812080962611243e-05
3.442804280428043e-05,-2.813357373734231e-05
3.444144414441444e-05,-2.81462511844903e-05
3.4454845484548454e-05,-2.815884178688569e-05
3.446824682468247e-05,-2.8171345368772984e-05
3.448164816481648e-05,-2.818376175933887e-05
3.4495049504950494e-05,-2.819609079273917e-05
3.450845084508451e-05,-2.8208332308125876e-05
3.452185218521852e-05,-2.8220486149674097e-05
3.4535253525352534e-05,-2.823255216660901e-05
3.454865486548655e-05,-2.8244530213232927e-05
3.456205620562056e-05,-2.8256420148952168e-05
3.4575457545754573e-05,-2.8268221838304123e-05
3.458885888588859e-05,-2.8279935150984188e-05
3.46022602260226e-05,-2.8291559961872786e-05
3.461566156615661e-05,-2.8303096151062274e-05
3.462906290629063e-05,-2.831454360388403e-05
3.4642464246424646e-05,-2.8325902210935312e-05
3.465586558655866e-05,-2.8337171868106356e-05
3.466926692669267e-05,-2.8348352476607228e-05
3.4682668266826686e-05,-2.8359443942994952e-05
3.46960696069607e-05,-2.8370446179200365e-05
3.470947094709471e-05,-2.838135910255517e-05
3.4722872287228726e-05,-2.839218263581886e-05
3.473627362736274e-05,-2.8402916707205754e-05
3.474967496749675e-05,-2.841356125041195e-05
3.4763076307630766e-05,-2.84241162046423e-05
3.477647764776478e-05,-2.84345815146374e-05
3.478987898789879e-05,-2.8444957130700567e-05
3.4803280328032806e-05,-2.8455243008724842e-05
3.481668166816682e-05,-2.8465439110219898e-05
3.483008300830083e-05,-2.8475545402339086e-05
3.4843484348434845e-05,-2.848556185790645e-05
3.485688568856886e-05,-2.8495488455443577e-05
3.487028702870287e-05,-2.8505325179196716e-05
3.4883688368836885e-05,-2.851507201916367e-05
3.48970897089709e-05,-2.85247289711208e-05
3.491049104910491e-05,-2.8534296036650023e-05
3.4923892389238925e-05,-2.8543773223165774e-05
3.493729372937294e-05,-2.8553160543941974e-05
3.495069506950695e-05,-2.856245801813906e-05
3.4964096409640965e-05,-2.8571665670830884e-05
3.497749774977498e-05,-2.8580783533031795e-05
3.499089908990899e-05,-2.8589811641723523e-05
3.5004300430043004e-05,-2.8598750039882205e-05
3.501770177017702e-05,-2.8607598776505367e-05
3.503110311031103e-05,-2.8616357906638908e-05
3.5044504450445044e-05,-2.8625027491404045e-05
3.505790579057906e-05,-2.8633607598024338e-05
3.507130713071307e-05,-2.864209829985264e-05
3.5084708470847084e-05,-2.865049967639808e-05
3.50981098109811e-05,-2.8658811813353068e-05
3.511151115111511e-05,-2.866703480262024e-05
3.5124912491249124e-05,-2.8675168742339464e-05
3.513831383138314e-05,-2.8683213736914787e-05
3.515171517151715e-05,-2.8691169897041474e-05
3.5165116511651163e-05,-2.8699037339732937e-05
3.517851785178518e-05,-2.8706816188347728e-05
3.519191919191919e-05,-2.8714506572616506e-05
3.52053205320532e-05,-2.8722108628669066e-05
3.5218721872187216e-05,-2.872962249906128e-05
3.523212321232123e-05,-2.873704833280204e-05
3.524552455245525e-05,-2.8744386285380342e-05
3.525892589258926e-05,-2.8751636518792152e-05
3.5272327232723276e-05,-2.8758799201567472e-05
3.528572857285729e-05,-2.8765874508797273e-05
3.52991299129913e-05,-2.8772862622160506e-05
3.5312531253125316e-05,-2.8779763729951043e-05
3.532593259325933e-05,-2.8786578027104678e-05
3.533933393339334e-05,-2.8793305715226125e-05
3.5352735273527356e-05,-2.8799947002615987e-05
3.536613661366137e-05,-2.8806502104297716e-05
3.537953795379538e-05,-2.8812971242044578e-05
3.5392939293929396e-05,-2.881935464440671e-05
3.540634063406341e-05,-2.882565254673805e-05
3.541974197419742e-05,-2.8831865191223294e-05
3.5433143314331435e-05,-2.8837992826904902e-05
3.544654465446545e-05,-2.884403570971008e-05
3.545994599459946e-05,-2.88499941024778e-05
3.5473347334733475e-05,-2.8855868274985667e-05
3.548674867486749e-05,-2.8861658503977014e-05
3.55001500150015e-05,-2.8867365073187836e-05
3.5513551355135515e-05,-2.887298827337375e-05
3.552695269526953e-05,-2.8878528402337023e-05
3.554035403540354e-05,-2.888398576495351e-05
3.5553755375537555e-05,-2.888936067319965e-05
3.556715671567157e-05,-2.8894653446179455e-05
3.558055805580558e-05,-2.8899864410151448e-05
3.5593959395939594e-05,-2.890499389855574e-05
3.560736073607361e-05,-2.891004225204087e-05
3.562076207620762e-05,-2.8915009818490927e-05
3.5634163416341634e-05,-2.891989695305244e-05
3.564756475647565e-05,-2.8924704018161354e-05
3.566096609660966e-05,-2.8929431383570067e-05
3.5674367436743674e-05,-2.8934079426374394e-05
3.568776877687769e-05,-2.89386485310405e-05
3.57011701170117e-05,-2.8943139089431918e-05
3.5714571457145714e-05,-2.8947551500836582e-05
3.572797279727973e-05,-2.8951886171993677e-05
3.574137413741374e-05,-2.8956143517120702e-05
3.5754775477547753e-05,-2.8960323957940505e-05
3.576817681768177e-05,-2.8964427923708122e-05
3.578157815781578e-05,-2.8968455851237872e-05
3.579497949794979e-05,-2.8972408184930287e-05
3.5808380838083807e-05,-2.8976285376799118e-05
3.582178217821782e-05,-2.8980087886498294e-05
3.583518351835183e-05,-2.8983816181348896e-05
3.5848584858485846e-05,-2.8987470736366173e-05
3.586198619861986e-05,-2.899105203428644e-05
3.587538753875388e-05,-2.8994560565594215e-05
3.588878887888789e-05,-2.8997996828549026e-05
3.5902190219021906e-05,-2.900136132921248e-05
3.591559155915592e-05,-2.900465458147525e-05
3.592899289928993e-05,-2.9007877107084027e-05
3.5942394239423946e-05,-2.9011029435668466e-05
3.595579557955796e-05,-2.901411210476827e-05
3.596919691969197e-05,-2.9017125659860084e-05
3.5982598259825986e-05,-2.9020070654384466e-05
3.599599959996e-05,-2.9022947649772945e-05
3.600940094009401e-05,-2.9025757215474927e-05
3.6022802280228025e-05,-2.9028499928984736e-05
3.603620362036204e-05,-2.9031176375868484e-05
3.604960496049605e-05,-2.903378714979124e-05
3.6063006300630065e-05,-2.9036332852543817e-05
3.607640764076408e-05,-2.903881409406985e-05
3.608980898089809e-05,-2.9041231492492766e-05
3.6103210321032105e-05,-2.9043585674142762e-05
3.611661166116612e-05,-2.9045877273583784e-05
3.613001300130013e-05,-2.9048106933640494e-05
3.6143414341434145e-05,-2.905027530542524e-05
3.615681568156816e-05,-2.9052383048365114e-05
3.617021702170217e-05,-2.905443083022881e-05
3.6183618361836184e-05,-2.9056419327153717e-05
3.61970197019702e-05,-2.9058349223672822e-05
3.621042104210421e-05,-2.9060221212741694e-05
3.6223822382238224e-05,-2.9062035995765542e-05
3.623722372237224e-05,-2.9063794282626107e-05
3.625062506250625e-05,-2.9065496791708723e-05
3.6264026402640264e-05,-2.9067144249929165e-05
3.627742774277428e-05,-2.90687373927608e-05
3.629082908290829e-05,-2.90702769642614e-05
3.6304230423042304e-05,-2.9071763717100272e-05
3.631763176317632e-05,-2.9073198412585147e-05
3.633103310331033e-05,-2.9074581820689158e-05
3.6344434443444344e-05,-2.9075914720077903e-05
3.635783578357836e-05,-2.907719789813628e-05
3.637123712371237e-05,-2.9078432150995647e-05
3.638463846384638e-05,-2.9079618283560645e-05
3.6398039803980397e-05,-2.908075710953625e-05
3.641144114411441e-05,-2.9081849451454755e-05
3.642484248424842e-05,-2.9082896140702765e-05
3.6438243824382436e-05,-2.9083898017548092e-05
3.645164516451645e-05,-2.9084855931166873e-05
3.646504650465046e-05,-2.9085770739670366e-05
3.6478447844784476e-05,-2.908664331013212e-05
3.6491849184918496e-05,-2.9087474518614893e-05
3.650525052505251e-05,-2.90882652501975e-05
3.651865186518652e-05,-2.9089016399001994e-05
3.6532053205320536e-05,-2.9089728868220518e-05
3.654545454545455e-05,-2.9090403570142386e-05
3.655885588558856e-05,-2.9091041426180875e-05
3.6572257225722576e-05,-2.9091643366900438e-05
3.658565856585659e-05,-2.90922103320435e-05
3.65990599059906e-05,-2.90927432705576e-05
3.6612461246124615e-05,-2.9093243140622186e-05
3.662586258625863e-05,-2.9093710909675797e-05
3.663926392639264e-05,-2.909414755444282e-05
3.6652665266526655e-05,-2.9094554060960695e-05
3.666606660666067e-05,-2.909493142460673e-05
3.667946794679468e-05,-2.9095280650125185e-05
3.6692869286928695e-05,-2.9095602751654132e-05
3.670627062706271e-05,-2.909589875275259e-05
3.671967196719672e-05,-2.9096169686427385e-05
3.6733073307330735e-05,-2.9096416595160198e-05
3.674647464746475e-05,-2.9096640530934466e-05
3.675987598759876e-05,-2.9096842555262485e-05
3.6773277327732775e-05,-2.9097023739212245e-05
3.678667866786679e-05,-2.9097185163434525e-05
3.68000800080008e-05,-2.9097327918189848e-05
3.6813481348134814e-05,-2.909745310337543e-05
3.682688268826883e-05,-2.909756182855213e-05
3.684028402840284e-05,-2.9097655212971555e-05
3.6853685368536854e-05,-2.909773438560286e-05
3.686708670867087e-05,-2.9097800485159938e-05
3.688048804880488e-05,-2.9097854660128214e-05
3.6893889388938894e-05,-2.9097898068791736e-05
3.690729072907291e-05,-2.909793187926012e-05
3.692069206920692e-05,-2.909795726949551e-05
3.6934093409340934e-05,-2.909797542733955e-05
3.694749474947495e-05,-2.909798755054047e-05
3.696089608960896e-05,-2.909799484677997e-05
3.697429742974297e-05,-2.9097998533700152e-05
3.6987698769876987e-05,-2.9097999838930632e-05
3.7001100110011e-05,-2.9098e-05
3.701450145014501e-05,-2.9098e-05
3.7027902790279026e-05,-2.9098e-05
3.704130413041304e-05,-2.9098e-05
3.705470547054705e-05,-2.9098e-05
3.7068106810681066e-05,-2.9098e-05
3.708150815081508e-05,-2.9098e-05
3.709490949094909e-05,-2.9098e-05
3.7108310831083106e-05,-2.9098e-05
3.7121712171217126e-05,-2.9098e-05
3.713511351135114e-05,-2.9098e-05
3.714851485148515e-05,-2.9098e-05
3.7161916191619166e-05,-2.9098e-05
3.717531753175318e-05,-2.9098e-05
3.718871887188719e-05,-2.9098e-05
3.7202120212021205e-05,-2.9098e-05
3.721552155215522e-05,-2.9098e-05
3.722892289228923e-05,-2.9098e-05
3.7242324232423245e-05,-2.9098e-05
3.725572557255726e-05,-2.9098e-05
3.726912691269127e-05,-2.9098e-05
3.7282528252825285e-05,-2.9098e-05
3.72959295929593e-05,-2.9098e-05
3.730933093309331e-05,-2.9098e-05
3.7322732273227325e-05,-2.9098e-05
3.733613361336134e-05,-2.9098e-05
3.734953495349535e-05,-2.9098e-05
3.7362936293629365e-05,-2.9098e-05
3.737633763376338e-05,-2.9098e-05
3.738973897389739e-05,-2.9098e-05
3.7403140314031404e-05,-2.9098e-05
3.741654165416542e-05,-2.9098e-05
3.742994299429943e-05,-2.9098e-05
3.7443344334433444e-05,-2.9098e-05
3.745674567456746e-05,-2.9098e-05
3.747014701470147e-05,-2.9098e-05
3.7483548354835484e-05,-2.9098e-05
3.74969496949695e-05,-2.9098e-05
3.751035103510351e-05,-2.9098e-05
3.7523752375237524e-05,-2.9098e-05
3.753715371537154e-05,-2.9098e-05
3.755055505550555e-05,-2.9098e-05
3.7563956395639563e-05,-2.9098e-05
3.757735773577358e-05,-2.9098e-05
3.759075907590759e-05,-2.9098e-05
3.76041604160416e-05,-2.9098e-05
3.7617561756175616e-05,-2.9098e-05
3.763096309630963e-05,-2.9098e-05
3.764436443644364e-05,-2.9098e-05
3.7657765776577656e-05,-2.9098e-05
3.767116711671167e-05,-2.9098e-05
3.768456845684568e-05,-2.9098e-05
3.7697969796979696e-05,-2.9098e-05
3.771137113711371e-05,-2.9098e-05
3.772477247724772e-05,-2.9098e-05
3.7738173817381736e-05,-2.9098e-05
3.7751575157515756e-05,-2.9098e-05
3.776497649764977e-05,-2.9098e-05
3.777837783778378e-05,-2.9098e-05
3.7791779177917796e-05,-2.9098e-05
3.780518051805181e-05,-2.9098e-05
3.781858185818582e-05,-2.9098e-05
3.7831983198319835e-05,-2.9098e-05
3.784538453845385e-05,-2.9098e-05
3.785878587858786e-05,-2.9098e-05
3.7872187218721875e-05,-2.9098e-05
3.788558855885589e-05,-2.9098e-05
3.78989898989899e-05,-2.9098e-05
3.7912391239123915e-05,-2.9098e-05
3.792579257925793e-05,-2.9098e-05
3.793919391939194e-05,-2.9098e-05
3.7952595259525955e-05,-2.9098e-05
3.796599659965997e-05,-2.9098e-05
3.797939793979398e-05,-2.9098e-05
3.7992799279927994e-05,-2.9098e-05
3.800620062006201e-05,-2.9098e-05
3.801960196019602e-05,-2.9098e-05
3.8033003300330034e-05,-2.9098e-05
3.804640464046405e-05,-2.9098e-05
3.805980598059806e-05,-2.9098e-05
3.8073207320732074e-05,-2.9098e-05
3.808660866086609e-05,-2.9098e-05
3.81000100010001e-05,-2.9098e-05
