Time (us),Value
3.554355435543554e-05,-2.0429e-05
3.5563556355635564e-05,-2.0429e-05
3.558355835583558e-05,-2.0429e-05
3.56035603560356e-05,-2.0429e-05
3.562356235623562e-05,-2.0429e-05
3.564356435643564e-05,-2.0429e-05
3.566356635663566e-05,-2.0429e-05
3.568356835683568e-05,-2.0429e-05
3.57035703570357e-05,-2.0429e-05
3.572357235723572e-05,-2.0429e-05
3.5743574357435744e-05,-2.0429e-05
3.576357635763576e-05,-2.0429e-05
3.5783578357835784e-05,-2.0429e-05
3.58035803580358e-05,-2.0429e-05
3.582358235823582e-05,-2.0429e-05
3.584358435843584e-05,-2.0429e-05
3.586358635863586e-05,-2.0429e-05
3.588358835883588e-05,-2.0429e-05
3.59035903590359e-05,-2.0429e-05
3.5923592359235923e-05,-2.0429e-05
3.594359435943594e-05,-2.0429e-05
3.5963596359635964e-05,-2.0429e-05
3.598359835983598e-05,-2.0429e-05
3.6003600360036e-05,-2.0429e-05
3.602360236023602e-05,-2.0429e-05
3.604360436043604e-05,-2.0429e-05
3.606360636063606e-05,-2.0429e-05
3.608360836083608e-05,-2.0429e-05
3.61036103610361e-05,-2.0429e-05
3.612361236123612e-05,-2.0429e-05
3.6143614361436144e-05,-2.0429e-05
3.616361636163616e-05,-2.0429e-05
3.6183618361836184e-05,-2.0429e-05
3.62036203620362e-05,-2.0429e-05
3.622362236223622e-05,-2.0429e-05
3.624362436243624e-05,-2.0429e-05
3.626362636263626e-05,-2.0429e-05
3.628362836283628e-05,-2.0429e-05
3.63036303630363e-05,-2.0429e-05
3.6323632363236323e-05,-2.0429e-05
3.634363436343634e-05,-2.0429e-05
3.6363636363636364e-05,-2.0429e-05
3.638363836383638e-05,-2.0429e-05
3.64036403640364e-05,-2.0429e-05
3.642364236423642e-05,-2.0429e-05
3.644364436443644e-05,-2.0429e-05
3.646364636463646e-05,-2.0429e-05
3.648364836483648e-05,-2.0429e-05
3.65036503650365e-05,-2.0429e-05
3.652365236523652e-05,-2.0429e-05
3.6543654365436544e-05,-2.0429e-05
3.656365636563656e-05,-2.0429e-05
3.6583658365836585e-05,-2.0429e-05
3.66036603660366e-05,-2.0429e-05
3.662366236623662e-05,-2.0429e-05
3.664366436643664e-05,-2.0429e-05
3.666366636663666e-05,-2.0429e-05
3.668366836683668e-05,-2.0429e-05
3.67036703670367e-05,-2.0429e-05
3.6723672367236724e-05,-2.0429e-05
3.674367436743674e-05,-2.0429e-05
3.6763676367636764e-05,-2.0429e-05
3.678367836783678e-05,-2.0429e-05
3.68036803680368e-05,-2.0429e-05
3.682368236823682e-05,-2.0429e-05
3.684368436843684e-05,-2.0429e-05
3.686368636863686e-05,-2.0429e-05
3.688368836883688e-05,-2.0429e-05
3.69036903690369e-05,-2.0429e-05
3.692369236923692e-05,-2.0429e-05
3.6943694369436944e-05,-2.0429e-05
3.696369636963696e-05,-2.0429e-05
3.6983698369836985e-05,-2.0429e-05
3.7003700370037e-05,-2.0429e-05
3.702370237023702e-05,-2.0429e-05
3.704370437043704e-05,-2.0429e-05
3.706370637063706e-05,-2.0429e-05
3.708370837083708e-05,-2.0429e-05
3.71037103710371e-05,-2.0429e-05
3.7123712371237124e-05,-2.0429e-05
3.714371437143714e-05,-2.0429e-05
3.7163716371637164e-05,-2.0429e-05
3.718371837183718e-05,-2.0429e-05
3.72037203720372e-05,-2.0429e-05
3.722372237223722e-05,-2.0429e-05
3.724372437243724e-05,-2.0429e-05
3.726372637263726e-05,-2.0429e-05
3.728372837283728e-05,-2.0429e-05
3.73037303730373e-05,-2.0429e-05
3.732373237323732e-05,-2.0429e-05
3.7343734373437344e-05,-2.0429e-05
3.736373637363736e-05,-2.0429e-05
3.7383738373837385e-05,-2.0429e-05
3.74037403740374e-05,-2.0429e-05
3.742374237423742e-05,-2.0429e-05
3.744374437443744e-05,-2.0429e-05
3.746374637463746e-05,-2.0429e-05
3.748374837483748e-05,-2.0429e-05
3.75037503750375e-05,-2.0429e-05
3.7523752375237524e-05,-2.0429e-05
3.754375437543754e-05,-2.0429e-05
3.7563756375637564e-05,-2.0429e-05
3.758375837583758e-05,-2.0429e-05
3.76037603760376e-05,-2.0429e-05
3.762376237623762e-05,-2.0429e-05
3.764376437643764e-05,-2.0429e-05
3.766376637663766e-05,-2.0429e-05
3.768376837683768e-05,-2.0429e-05
3.77037703770377e-05,-2.0429e-05
3.772377237723772e-05,-2.0429e-05
3.7743774377437744e-05,-2.0429e-05
3.776377637763776e-05,-2.0429e-05
3.778377837783778e-05,-2.0429e-05
3.78037803780378e-05,-2.0429e-05
3.782378237823782e-05,-2.0429e-05
3.784378437843784e-05,-2.0429e-05
3.786378637863786e-05,-2.0429e-05
3.788378837883788e-05,-2.0429e-05
3.79037903790379e-05,-2.0429e-05
3.7923792379237924e-05,-2.0429e-05
3.794379437943794e-05,-2.0429e-05
3.7963796379637964e-05,-2.0429e-05
3.798379837983798e-05,-2.0429e-05
3.8003800380038e-05,-2.0429e-05
3.802380238023802e-05,-2.0429e-05
3.804380438043804e-05,-2.0429e-05
3.806380638063806e-05,-2.0429e-05
3.808380838083808e-05,-2.0429e-05
3.81038103810381e-05,-2.0429e-05
3.812381238123812e-05,-2.0429e-05
3.8143814381438144e-05,-2.0429e-05
3.816381638163816e-05,-2.0429e-05
3.818381838183818e-05,-2.0429e-05
3.82038203820382e-05,-2.0429e-05
3.822382238223822e-05,-2.0429e-05
3.824382438243824e-05,-2.0429e-05
3.826382638263826e-05,-2.0429e-05
3.828382838283828e-05,-2.0429e-05
3.83038303830383e-05,-2.0429e-05
3.8323832383238324e-05,-2.0429e-05
3.834383438343834e-05,-2.0429e-05
3.8363836383638364e-05,-2.0429e-05
3.838383838383838e-05,-2.0429e-05
3.84038403840384e-05,-2.0429e-05
3.842384238423842e-05,-2.0429e-05
3.844384438443844e-05,-2.0429e-05
3.846384638463846e-05,-2.0429e-05
3.848384838483848e-05,-2.0429e-05
3.8503850385038503e-05,-2.0429e-05
3.852385238523852e-05,-2.0429e-05
3.8543854385438544e-05,-2.0429e-05
3.856385638563856e-05,-2.0429e-05
3.858385838583858e-05,-2.0429e-05
3.86038603860386e-05,-2.0429e-05
3.862386238623862e-05,-2.0429e-05
3.864386438643864e-05,-2.0429e-05
3.866386638663866e-05,-2.0429e-05
3.868386838683868e-05,-2.0429e-05
3.87038703870387e-05,-2.0429e-05
3.8723872387238724e-05,-2.0429e-05
3.874387438743874e-05,-2.0429e-05
3.8763876387638764e-05,-2.0429e-05
3.878387838783878e-05,-2.0429e-05
3.88038803880388e-05,-2.0429e-05
3.882388238823882e-05,-2.0429e-05
3.884388438843884e-05,-2.0429e-05
3.886388638863886e-05,-2.0429e-05
3.888388838883888e-05,-2.0429e-05
3.8903890389038903e-05,-2.0429e-05
3.892389238923892e-05,-2.0429e-05
3.8943894389438944e-05,-2.0429e-05
3.896389638963896e-05,-2.0429e-05
3.898389838983898e-05,-2.0429e-05
3.9003900390039e-05,-2.0429e-05
3.902390239023902e-05,-2.0429e-05
3.904390439043904e-05,-2.0429e-05
3.906390639063906e-05,-2.0429e-05
3.908390839083908e-05,-2.0429e-05
3.91039103910391e-05,-2.0429e-05
3.9123912391239124e-05,-2.0429e-05
3.914391439143914e-05,-2.0429e-05
3.9163916391639165e-05,-2.0429e-05
3.918391839183918e-05,-2.0429e-05
3.92039203920392e-05,-2.0429e-05
3.922392239223922e-05,-2.0429e-05
3.924392439243924e-05,-2.0429e-05
3.926392639263926e-05,-2.0429e-05
3.928392839283928e-05,-2.0429e-05
3.9303930393039304e-05,-2.0429e-05
3.932393239323932e-05,-2.0429e-05
3.9343934393439344e-05,-2.0429e-05
3.936393639363936e-05,-2.0429e-05
3.938393839383938e-05,-2.0429e-05
3.94039403940394e-05,-2.0429e-05
3.942394239423942e-05,-2.0429e-05
3.944394439443944e-05,-2.0429e-05
3.946394639463946e-05,-2.0429e-05
3.948394839483948e-05,-2.0429e-05
3.95039503950395e-05,-2.0429e-05
3.9523952395239524e-05,-2.0429e-05
3.954395439543954e-05,-2.0429e-05
3.9563956395639565e-05,-2.0429e-05
3.958395839583958e-05,-2.0429e-05
3.96039603960396e-05,-2.0429e-05
3.962396239623962e-05,-2.0429e-05
3.964396439643964e-05,-2.0429e-05
3.966396639663966e-05,-2.0429e-05
3.968396839683968e-05,-2.0429e-05
3.9703970397039704e-05,-2.0429e-05
3.972397239723972e-05,-2.0429e-05
3.9743974397439744e-05,-2.0429e-05
3.976397639763976e-05,-2.0429e-05
3.978397839783978e-05,-2.0429e-05
3.98039803980398e-05,-2.0429e-05
3.982398239823982e-05,-2.0429e-05
3.984398439843984e-05,-2.0429e-05
3.986398639863986e-05,-2.0429e-05
3.988398839883988e-05,-2.0429e-05
3.99039903990399e-05,-2.0429e-05
3.9923992399239924e-05,-2.0429e-05
3.994399439943994e-05,-2.0429e-05
3.9963996399639965e-05,-2.0429e-05
3.998399839983998e-05,-2.0429e-05
4.000400040004e-05,-2.0429e-05
4.002400240024002e-05,-2.0429e-05
4.004400440044004e-05,-2.0429e-05
4.006400640064006e-05,-2.0429e-05
4.008400840084008e-05,-2.0429e-05
4.0104010401040104e-05,-2.0429e-05
4.012401240124012e-05,-2.0429e-05
4.0144014401440144e-05,-2.0429e-05
4.016401640164016e-05,-2.0429e-05
4.018401840184018e-05,-2.0429e-05
4.02040204020402e-05,-2.0429e-05
4.022402240224022e-05,-2.0429e-05
4.024402440244024e-05,-2.0429e-05
4.026402640264026e-05,-2.0429e-05
4.028402840284028e-05,-2.0429e-05
4.03040304030403e-05,-2.0429e-05
4.0324032403240324e-05,-2.0429e-05
4.034403440344034e-05,-2.0429e-05
4.0364036403640365e-05,-2.0429e-05
4.038403840384038e-05,-2.0429e-05
4.04040404040404e-05,-2.0429e-05
4.042404240424042e-05,-2.0429e-05
4.044404440444044e-05,-2.0429e-05
4.046404640464046e-05,-2.0429e-05
4.048404840484048e-05,-2.0429e-05
4.0504050405040504e-05,-2.0429e-05
4.052405240524052e-05,-2.0429e-05
4.0544054405440544e-05,-2.0429e-05
4.056405640564056e-05,-2.0429e-05
4.058405840584058e-05,-2.0429e-05
4.06040604060406e-05,-2.0429e-05
4.062406240624062e-05,-2.0429e-05
4.064406440644064e-05,-2.0429e-05
4.066406640664066e-05,-2.0429e-05
4.068406840684068e-05,-2.0429e-05
4.07040704070407e-05,-2.0429e-05
4.0724072407240724e-05,-2.0429e-05
4.074407440744074e-05,-2.0429e-05
4.0764076407640765e-05,-2.0429e-05
4.078407840784078e-05,-2.0429e-05
4.08040804080408e-05,-2.0429e-05
4.082408240824082e-05,-2.0429e-05
4.084408440844084e-05,-2.0429e-05
4.086408640864086e-05,-2.0429e-05
4.088408840884088e-05,-2.0429e-05
4.0904090409040904e-05,-2.0429e-05
4.092409240924092e-05,-2.0429e-05
4.0944094409440944e-05,-2.0429e-05
4.096409640964096e-05,-2.0429e-05
4.098409840984098e-05,-2.0429e-05
4.1004100410041e-05,-2.0429e-05
4.102410241024102e-05,-2.0429e-05
4.104410441044104e-05,-2.0429e-05
4.106410641064106e-05,-2.0429e-05
4.1084108410841083e-05,-2.0429e-05
4.11041104110411e-05,-2.0429e-05
4.1124112411241124e-05,-2.0429e-05
4.114411441144114e-05,-2.0429e-05
4.116411641164116e-05,-2.0429e-05
4.118411841184118e-05,-2.0429e-05
4.12041204120412e-05,-2.0429e-05
4.122412241224122e-05,-2.0429e-05
4.124412441244124e-05,-2.0429e-05
4.126412641264126e-05,-2.0429e-05
4.128412841284128e-05,-2.0429e-05
4.1304130413041304e-05,-2.0429e-05
4.132413241324132e-05,-2.0429e-05
4.1344134413441344e-05,-2.0429e-05
4.136413641364136e-05,-2.0429e-05
4.138413841384138e-05,-2.0429e-05
4.14041404140414e-05,-2.0429e-05
4.142414241424142e-05,-2.0429e-05
4.144414441444144e-05,-2.0429e-05
4.146414641464146e-05,-2.0429e-05
4.1484148414841483e-05,-2.0429e-05
4.15041504150415e-05,-2.0429e-05
4.1524152415241524e-05,-2.0429e-05
4.154415441544154e-05,-2.0429e-05
4.156415641564156e-05,-2.0429e-05
4.158415841584158e-05,-2.0429e-05
4.16041604160416e-05,-2.0429e-05
4.162416241624162e-05,-2.0429e-05
4.164416441644164e-05,-2.0429e-05
4.166416641664166e-05,-2.0429e-05
4.168416841684168e-05,-2.0429e-05
4.1704170417041704e-05,-2.0429e-05
4.172417241724172e-05,-2.0429e-05
4.1744174417441745e-05,-2.0429e-05
4.176417641764176e-05,-2.0429e-05
4.178417841784178e-05,-2.0429e-05
4.18041804180418e-05,-2.0429e-05
4.182418241824182e-05,-2.0429e-05
4.184418441844184e-05,-2.0429e-05
4.186418641864186e-05,-2.0429e-05
4.1884188418841884e-05,-2.0429e-05
4.19041904190419e-05,-2.0429e-05
4.1924192419241924e-05,-2.0429e-05
4.194419441944194e-05,-2.0429e-05
4.196419641964196e-05,-2.0429e-05
4.198419841984198e-05,-2.0429e-05
4.2004200420042e-05,-2.0429e-05
4.202420242024202e-05,-2.0429e-05
4.204420442044204e-05,-2.0429e-05
4.206420642064206e-05,-2.0429e-05
4.208420842084208e-05,-2.0429e-05
4.2104210421042104e-05,-2.0429e-05
4.212421242124212e-05,-2.0429e-05
4.2144214421442145e-05,-2.0429e-05
4.216421642164216e-05,-2.0429e-05
4.218421842184218e-05,-2.0429e-05
4.22042204220422e-05,-2.0429e-05
4.222422242224222e-05,-2.0429e-05
4.224422442244224e-05,-2.0429e-05
4.226422642264226e-05,-2.0429e-05
4.2284228422842284e-05,-2.0429e-05
4.23042304230423e-05,-2.0429e-05
4.2324232423242324e-05,-2.0429e-05
4.234423442344234e-05,-2.0429e-05
4.236423642364236e-05,-2.0429e-05
4.238423842384238e-05,-2.0429e-05
4.24042404240424e-05,-2.0429e-05
4.242424242424242e-05,-2.0429e-05
4.244424442444244e-05,-2.0429e-05
4.246424642464246e-05,-2.0429e-05
4.248424842484248e-05,-2.0429e-05
4.2504250425042504e-05,-2.0429e-05
4.252425242524252e-05,-2.0429e-05
4.2544254425442545e-05,-2.0429e-05
4.256425642564256e-05,-2.0429e-05
4.258425842584258e-05,-2.0429e-05
4.26042604260426e-05,-2.0429e-05
4.262426242624262e-05,-2.0429e-05
4.264426442644264e-05,-2.0429e-05
4.266426642664266e-05,-2.0429e-05
4.2684268426842684e-05,-2.0429e-05
4.27042704270427e-05,-2.0429e-05
4.2724272427242724e-05,-2.0429e-05
4.274427442744274e-05,-2.0429e-05
4.276427642764276e-05,-2.0429e-05
4.278427842784278e-05,-2.0429e-05
4.28042804280428e-05,-2.0429e-05
4.282428242824282e-05,-2.0429e-05
4.284428442844284e-05,-2.0429e-05
4.286428642864286e-05,-2.0429e-05
4.288428842884288e-05,-2.0429e-05
4.2904290429042904e-05,-2.0429e-05
4.292429242924292e-05,-2.0429e-05
4.2944294429442945e-05,-2.0429e-05
4.296429642964296e-05,-2.0429e-05
4.298429842984298e-05,-2.0429e-05
4.3004300430043e-05,-2.0429e-05
4.302430243024302e-05,-2.0429e-05
4.304430443044304e-05,-2.0429e-05
4.306430643064306e-05,-2.0429e-05
4.3084308430843084e-05,-2.0429e-05
4.31043104310431e-05,-2.0429e-05
4.3124312431243124e-05,-2.0429e-05
4.314431443144314e-05,-2.0429e-05
4.316431643164316e-05,-2.0429e-05
4.318431843184318e-05,-2.0429e-05
4.32043204320432e-05,-2.0429e-05
4.322432243224322e-05,-2.0429e-05
4.324432443244324e-05,-2.0429e-05
4.326432643264326e-05,-2.0429e-05
4.328432843284328e-05,-2.0429e-05
4.3304330433043304e-05,-2.0429e-05
4.332433243324332e-05,-2.0429e-05
4.3344334433443345e-05,-2.0429e-05
4.336433643364336e-05,-2.0429e-05
4.338433843384338e-05,-2.0429e-05
4.34043404340434e-05,-2.0429e-05
4.342434243424342e-05,-2.0429e-05
4.344434443444344e-05,-2.0429e-05
4.346434643464346e-05,-2.0429e-05
4.3484348434843484e-05,-2.0429e-05
4.35043504350435e-05,-2.0429e-05
4.3524352435243524e-05,-2.0429e-05
4.354435443544354e-05,-2.0429e-05
4.356435643564356e-05,-2.0429e-05
4.358435843584358e-05,-2.0429e-05
4.36043604360436e-05,-2.0429e-05
4.362436243624362e-05,-2.0429e-05
4.364436443644364e-05,-2.0429e-05
4.3664366436643663e-05,-2.0429e-05
4.368436843684368e-05,-2.0429e-05
4.3704370437043704e-05,-2.0429e-05
4.372437243724372e-05,-2.0429e-05
4.3744374437443745e-05,-2.0429e-05
4.376437643764376e-05,-2.0429e-05
4.378437843784378e-05,-2.0429e-05
4.38043804380438e-05,-2.0429e-05
4.382438243824382e-05,-2.0429e-05
4.384438443844384e-05,-2.0429e-05
4.386438643864386e-05,-2.0429e-05
4.3884388438843884e-05,-2.0429e-05
4.39043904390439e-05,-2.0429e-05
4.3924392439243924e-05,-2.0429e-05
4.394439443944394e-05,-2.0429e-05
4.396439643964396e-05,-2.0429e-05
4.398439843984398e-05,-2.0429e-05
4.4004400440044e-05,-2.0429e-05
4.402440244024402e-05,-2.0429e-05
4.404440444044404e-05,-2.0429e-05
4.4064406440644063e-05,-2.0429e-05
4.408440844084408e-05,-2.0429e-05
4.4104410441044104e-05,-2.0429e-05
4.412441244124412e-05,-2.0429e-05
4.4144414441444145e-05,-2.0429e-05
4.416441644164416e-05,-2.0429e-05
4.418441844184418e-05,-2.0429e-05
4.42044204420442e-05,-2.0429e-05
4.422442244224422e-05,-2.0429e-05
4.424442444244424e-05,-2.0429e-05
4.426442644264426e-05,-2.0429e-05
4.4284428442844284e-05,-2.0429e-05
4.43044304430443e-05,-2.0429e-05
4.4324432443244325e-05,-2.0429e-05
4.434443444344434e-05,-2.0429e-05
4.436443644364436e-05,-2.0429e-05
4.438443844384438e-05,-2.0429e-05
4.44044404440444e-05,-2.0429e-05
4.442444244424442e-05,-2.0429e-05
4.444444444444444e-05,-2.0429e-05
4.4464446444644464e-05,-2.0429e-05
4.448444844484448e-05,-2.0429e-05
4.4504450445044504e-05,-2.0429e-05
4.452445244524452e-05,-2.0429e-05
4.454445444544454e-05,-2.0429e-05
4.456445644564456e-05,-2.0429e-05
4.458445844584458e-05,-2.0429e-05
4.46044604460446e-05,-2.0429e-05
4.462446244624462e-05,-2.0429e-05
4.464446444644464e-05,-2.0429e-05
4.466446644664466e-05,-2.0429e-05
4.4684468446844684e-05,-2.0429e-05
4.47044704470447e-05,-2.0429e-05
4.4724472447244725e-05,-2.0429e-05
4.474447444744474e-05,-2.0429e-05
4.476447644764476e-05,-2.0429e-05
4.478447844784478e-05,-2.0429e-05
4.48044804480448e-05,-2.0429e-05
4.482448244824482e-05,-2.0429e-05
4.484448444844484e-05,-2.0429e-05
4.4864486448644864e-05,-2.0429e-05
4.488448844884488e-05,-2.0429e-05
4.4904490449044904e-05,-2.0429e-05
4.492449244924492e-05,-2.0429e-05
4.494449444944494e-05,-2.0429e-05
4.496449644964496e-05,-2.0429e-05
4.498449844984498e-05,-2.0429e-05
4.5004500450045e-05,-2.0429000007896665e-05
4.502450245024502e-05,-2.0429001270574073e-05
4.504450445044504e-05,-2.0429007590591164e-05
4.506450645064506e-05,-2.0429023044469172e-05
4.5084508450845084e-05,-2.0429051659220542e-05
4.51045104510451e-05,-2.0429097412548758e-05
4.5124512451245125e-05,-2.04291642330482e-05
4.514451445144514e-05,-2.0429256000403937e-05
4.516451645164516e-05,-2.0429376545591603e-05
4.518451845184518e-05,-2.0429529651077205e-05
4.52045204520452e-05,-2.042971905101696e-05
4.522452245224522e-05,-2.0429948431457144e-05
4.524452445244524e-05,-2.0430221430533898e-05
4.5264526452645264e-05,-2.0430541638673087e-05
4.528452845284528e-05,-2.043091259879012e-05
4.5304530453045304e-05,-2.0431337806489793e-05
4.532453245324532e-05,-2.0431820710266113e-05
4.534453445344534e-05,-2.043236471170214e-05
4.536453645364536e-05,-2.0432973165669807e-05
4.538453845384538e-05,-2.0433649380529776e-05
4.54045404540454e-05,-2.0434396618331254e-05
4.542454245424542e-05,-2.0435218095011828e-05
4.544454445444544e-05,-2.0436116980597307e-05
4.546454645464546e-05,-2.0437096399401544e-05
4.5484548454845484e-05,-2.043815943022629e-05
4.55045504550455e-05,-2.0439309106561004e-05
4.5524552455245525e-05,-2.04405484167827e-05
4.554455445544554e-05,-2.044188030435577e-05
4.556455645564556e-05,-2.044330766803184e-05
4.558455845584558e-05,-2.044483336204958e-05
4.56045604560456e-05,-2.0446460196334545e-05
4.562456245624562e-05,-2.0448190936699016e-05
4.564456445644564e-05,-2.045002830504182e-05
4.5664566456645664e-05,-2.045197497954818e-05
4.568456845684568e-05,-2.045403359488954e-05
4.5704570457045704e-05,-2.0456206742423388e-05
4.572457245724572e-05,-2.045849697039311e-05
4.574457445744574e-05,-2.046090678412782e-05
4.576457645764576e-05,-2.0463438646242173e-05
4.578457845784578e-05,-2.046609497683622e-05
4.58045804580458e-05,-2.046887815369524e-05
4.582458245824582e-05,-2.047179051248956e-05
4.584458445844584e-05,-2.0474834346974405e-05
4.586458645864586e-05,-2.047801190918972e-05
4.5884588458845884e-05,-2.0481325409660012e-05
4.59045904590459e-05,-2.048477701759417e-05
4.5924592459245925e-05,-2.0488368861085323e-05
4.594459445944594e-05,-2.0492103027310644e-05
4.596459645964596e-05,-2.0495981562731207e-05
4.598459845984598e-05,-2.0500006473291812e-05
4.6004600460046e-05,-2.050417972462081e-05
4.602460246024602e-05,-2.050850324222996e-05
4.604460446044604e-05,-2.0512978911714234e-05
4.6064606460646064e-05,-2.0517608578951675e-05
4.608460846084608e-05,-2.0522394050303212e-05
4.6104610461046104e-05,-2.0527337092812507e-05
4.612461246124612e-05,-2.0532439434405784e-05
4.614461446144614e-05,-2.053770276409166e-05
4.616461646164616e-05,-2.0543128732160988e-05
4.618461846184618e-05,-2.0548718950386665e-05
4.62046204620462e-05,-2.0554474992223512e-05
4.622462246224622e-05,-2.056039839300805e-05
4.6244624462446243e-05,-2.056649065015839e-05
4.626462646264626e-05,-2.0572753223374025e-05
4.6284628462846284e-05,-2.057918753483568e-05
4.63046304630463e-05,-2.058579496940515e-05
4.6324632463246325e-05,-2.059257687482513e-05
4.634463446344634e-05,-2.0599534561919033e-05
4.636463646364636e-05,-2.0606669304790853e-05
4.638463846384638e-05,-2.061398234102498e-05
4.64046404640464e-05,-2.0621474871886023e-05
4.642464246424642e-05,-2.0629148062518682e-05
4.644464446444644e-05,-2.0637003042147533e-05
4.6464646464646464e-05,-2.0645040904276907e-05
4.648464846484648e-05,-2.0653262706890682e-05
4.6504650465046504e-05,-2.0661669472652154e-05
4.652465246524652e-05,-2.0670262189103843e-05
4.654465446544654e-05,-2.0679041808867345e-05
4.656465646564656e-05,-2.0688009249843153e-05
4.658465846584658e-05,-2.0697165395410497e-05
4.66046604660466e-05,-2.070651109462718e-05
4.662466246624662e-05,-2.0716047162429398e-05
4.6644664466446643e-05,-2.07257743798316e-05
4.666466646664666e-05,-2.0735693494126288e-05
4.6684668466846684e-05,-2.0745805219083883e-05
4.67046704670467e-05,-2.075611023515253e-05
4.6724672467246725e-05,-2.076660918965796e-05
4.674467446744674e-05,-2.0777302697003298e-05
4.676467646764676e-05,-2.0788191338868904e-05
4.678467846784678e-05,-2.079927566441223e-05
4.68046804680468e-05,-2.0810556190467613e-05
4.682468246824682e-05,-2.0822033401746143e-05
4.684468446844684e-05,-2.0833707751035474e-05
4.6864686468646864e-05,-2.0845579659399674e-05
4.688468846884688e-05,-2.0857649516379043e-05
4.6904690469046905e-05,-2.0869917680189972e-05
4.692469246924692e-05,-2.0882384477924742e-05
4.694469446944694e-05,-2.0895050205751383e-05
4.696469646964696e-05,-2.0907915129113504e-05
4.698469846984698e-05,-2.0920979482930113e-05
4.7004700470047e-05,-2.0934243471795476e-05
4.702470247024702e-05,-2.0947707270178914e-05
4.7044704470447044e-05,-2.0961371022624683e-05
4.706470647064706e-05,-2.0975234843951755e-05
4.7084708470847084e-05,-2.0989298819453704e-05
4.71047104710471e-05,-2.1003563005098497e-05
4.7124712471247125e-05,-2.1018027427728363e-05
4.714471447144714e-05,-2.1032692085259586e-05
4.716471647164716e-05,-2.104755694688238e-05
4.718471847184718e-05,-2.106262195326071e-05
4.72047204720472e-05,-2.107788701673209e-05
4.722472247224722e-05,-2.1093352021507484e-05
4.724472447244724e-05,-2.110901682387107e-05
4.7264726472647264e-05,-2.1124881252380134e-05
4.728472847284728e-05,-2.1140945108064852e-05
4.7304730473047305e-05,-2.1157208164628168e-05
4.732473247324732e-05,-2.1173670168645586e-05
4.734473447344734e-05,-2.119033083976504e-05
4.736473647364736e-05,-2.1207189870906716e-05
4.738473847384738e-05,-2.1224246928462865e-05
4.74047404740474e-05,-2.1241501652497668e-05
4.742474247424742e-05,-2.1258953656947044e-05
4.7444744474447444e-05,-2.127660252981851e-05
4.746474647464746e-05,-2.129444783339098e-05
4.7484748474847484e-05,-2.1312489104414642e-05
4.75047504750475e-05,-2.1330725854310746e-05
4.7524752475247525e-05,-2.1349157569371476e-05
4.754475447544754e-05,-2.1367783710959753e-05
4.756475647564756e-05,-2.1386603715709092e-05
4.758475847584758e-05,-2.1405616995723436e-05
4.76047604760476e-05,-2.142482293877695e-05
4.762476247624762e-05,-2.1444220908513928e-05
4.764476447644764e-05,-2.1463810244648533e-05
4.7664766476647664e-05,-2.1483590263164732e-05
4.768476847684768e-05,-2.1503560256516033e-05
4.7704770477047705e-05,-2.152371949382541e-05
4.772477247724772e-05,-2.1544067221085044e-05
4.774477447744774e-05,-2.156460266135624e-05
4.776477647764776e-05,-2.158532501496922e-05
4.778477847784778e-05,-2.1606233459722934e-05
4.78047804780478e-05,-2.162732715108496e-05
4.782478247824782e-05,-2.164860522239126e-05
4.7844784478447844e-05,-2.1670066785046088e-05
4.786478647864786e-05,-2.1691710928721755e-05
4.7884788478847884e-05,-2.1713536721558528e-05
4.79047904790479e-05,-2.1735543210364396e-05
4.792479247924792e-05,-2.1757729420814966e-05
4.794479447944794e-05,-2.1780094357653267e-05
4.796479647964796e-05,-2.1802637004889564e-05
4.798479847984798e-05,-2.182535632600125e-05
4.8004800480048e-05,-2.18482512641326e-05
4.802480248024802e-05,-2.187132074229469e-05
4.804480448044804e-05,-2.1894563663565154e-05
4.8064806480648064e-05,-2.1917978911288083e-05
4.808480848084808e-05,-2.1941565349273796e-05
4.8104810481048105e-05,-2.196532182199874e-05
4.812481248124812e-05,-2.1989247154805257e-05
4.814481448144814e-05,-2.201334015410147e-05
4.816481648164816e-05,-2.2037599607561105e-05
4.818481848184818e-05,-2.206202428432328e-05
4.82048204820482e-05,-2.208661293519242e-05
4.822482248224822e-05,-2.2111364292838007e-05
4.8244824482448244e-05,-2.213627707199448e-05
4.826482648264826e-05,-2.216134996966102e-05
4.8284828482848284e-05,-2.2186581665301425e-05
4.83048304830483e-05,-2.22119708210439e-05
4.832483248324832e-05,-2.2237516081880936e-05
4.834483448344834e-05,-2.2263216075869118e-05
4.836483648364836e-05,-2.228906941432894e-05
4.838483848384838e-05,-2.2315074692044693e-05
4.84048404840484e-05,-2.234123048746424e-05
4.842484248424842e-05,-2.2367535362898898e-05
4.844484448444844e-05,-2.2393987864723224e-05
4.8464846484648464e-05,-2.242058652357491e-05
4.848484848484848e-05,-2.2447329854554536e-05
4.8504850485048505e-05,-2.24742163574255e-05
4.852485248524852e-05,-2.250124451681375e-05
4.854485448544854e-05,-2.2528412802407703e-05
4.856485648564856e-05,-2.255571966915804e-05
4.858485848584858e-05,-2.2583163557477526e-05
4.86048604860486e-05,-2.261074289344088e-05
4.862486248624862e-05,-2.263845608898457e-05
4.8644864486448644e-05,-2.2666301542106693e-05
4.866486648664866e-05,-2.269427763706675e-05
4.8684868486848684e-05,-2.2722382744585548e-05
